metric,scope,row_type,observation,value,value_raw,n,mean,std,min,max
AvgSensitivity,local,aggregate,,,"[2.2713513527175926, 1.7015666858903717, 4.8784860773530125, 4.342794740019375, 4.524980151090003, 2.0767002363613503, 4.55393755481988, 5.112912863048798]",8.0,3.6828412076625483,1.3169879586495354,1.7015666858903717,5.112912863048798
Completeness,local,aggregate,,,"[False, False, False, False, False, False, False, False]",8.0,0.0,0.0,0.0,0.0
Complexity,local,aggregate,,,"[0.9421211471690076, 0.9193885437880956, 0.917258473446169, 0.917258473446169, 0.917258473446169, 0.9359381699030302, 0.9305630997595059, 0.909806575149461]",8.0,0.923699119513451,0.010442157939576157,0.909806575149461,0.9421211471690076
Consistency,local,aggregate,,,"[0.9999999998571428, 0.9999999998571428, 0.9999999998571428, 0.9999999998571428, 0.9999999998571428, 0.9999999998571428, 0.9999999998571428, 0.9999999998571428]",8.0,0.9999999998571428,0.0,0.9999999998571428,0.9999999998571428
Faithfulness,local,aggregate,,,"[-0.728529206064608, -0.6825473360045121, -0.6139036147070255, -0.6139036147070255, -0.6139036147070255, -0.8642034865121154, -0.5977714259043827, -0.5757896157725333]",8.0,-0.6613189892974035,0.08960203327998663,-0.8642034865121154,-0.5757896157725333
FaithfulnessEstimate,local,aggregate,,,"[0.30997770233021893, 0.7341741007727446, -0.1490678952325417, -0.4876106273021879, -0.5798435043472734, 0.6337344980552384, -0.17115413487948938, -0.47127316208498254]",8.0,-0.022632877836034127,0.4847957308120004,-0.5798435043472734,0.7341741007727446
LocalLipschitzEstimate,local,aggregate,,,"[10.702079556769752, 9.830351218450947, 9.373480291181437, 16.016366556844158, 10.578016902203156, 10.00365364201355, 11.347301238581933, 8.596509172820555]",8.0,10.805969822358186,2.122301671721738,8.596509172820555,16.016366556844158
MaxSensitivity,local,aggregate,,,"[5.421786204873215, 3.705674306722154, 8.73124906262115, 8.117936763549022, 8.439395477623192, 3.5196000539936967, 9.227385911282866, 8.98112448758947]",8.0,7.0180190335318455,2.2544094114189743,3.5196000539936967,9.227385911282866
Monotonicity,local,aggregate,,,"[True, True, True, True, True, True, True, True]",8.0,1.0,0.0,1.0,1.0
MonotonicityCorrelation,local,aggregate,,,"[-0.08571428571428573, -0.3142857142857143, 0.5428571428571429, 0.5428571428571429, 0.5428571428571429, -0.48571428571428577, 0.3714285714285715, 0.4285714285714286]",8.0,0.1928571428571429,0.3953169743434775,-0.48571428571428577,0.5428571428571429
MonotonicityMetric,local,aggregate,,,"[False, False, False, False, False, False, False, False]",8.0,0.0,0.0,0.0,0.0
NonSensitivity,local,aggregate,,,"[1, 1, 3, 3, 3, 2, 4, 4]",8.0,2.625,1.1110243021644486,1.0,4.0
RelativeInputStability,local,aggregate,,,"[nan, nan, nan, nan, nan, nan, nan, nan]",0.0,,,,
RelativeOutputStability,local,aggregate,,,"[nan, nan, nan, nan, nan, nan, nan, nan]",0.0,,,,
SensitivityN,local,aggregate,,,[0.5219866473856573],1.0,0.5219866473856573,0.0,0.5219866473856573,0.5219866473856573
Sparseness,local,aggregate,,,"[0.21730477748634913, 0.28643734186782555, 0.29683296988931696, 0.29683296988931696, 0.29683296988931696, 0.2471218736650371, 0.2696169682793848, 0.31204348251279485]",8.0,0.2778779191849178,0.029584021060604575,0.21730477748634913,0.31204348251279485
Sufficiency,local,aggregate,,,"[1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0]",8.0,0.75,0.4330127018922193,0.0,1.0
