timestamp,TP2,TP3,DV_pressure,Oil_temperature,Motor_current,Towers,LPS,Pressure_switch,Oil_level,Caudal_impulses
2020-07-16 18:00:00,-0.028335121547410354,-0.002321666033252836,-0.014871061732861273,0.04680991950162446,0.026793662570777053,-0.008591289765747075,-0.007919146527015215,0.0,0.0,-0.00719899925749999
2020-07-17 01:30:00,-0.028326722819198524,0.1479940060565501,-0.014862663004649385,-0.012278807673708068,-0.026751610948631814,0.08685834639321745,0.15045464499728536,0.0,0.0,-0.007198999257499987
2020-07-17 02:30:00,-0.028326722819198524,0.1479940060565501,-0.014862663004649385,-0.012278807673708068,-0.026751610948631814,0.08685834639321745,0.15045464499728536,0.0,0.0,-0.007198999257499987
2020-07-17 03:30:00,-0.028326722819198524,0.1479940060565501,-0.014862663004649385,-0.012278807673708068,-0.026751610948631814,0.08685834639321745,0.15045464499728536,0.0,0.0,-0.007198999257499987
2020-07-17 04:30:00,-0.028326722819198524,0.1479940060565501,-0.014862663004649385,-0.012278807673708068,-0.026751610948631814,0.08685834639321745,0.15045464499728536,0.0,0.0,-0.007198999257499987
2020-07-17 05:00:00,0.18755582105643664,0.14520999998109707,-0.014446860460183458,0.018842090173162677,0.14261542703774477,0.0867857387476712,0.15034220499744264,0.0,0.0,-0.007198999257499976
2020-07-17 05:30:00,0.18760733188845127,0.14531657159563752,-0.014842434543120933,0.04680778653167082,0.12466143532210253,-0.008562662576006713,0.1504487766119831,0.0,0.0,-0.007198999257500035
2020-07-21 22:00:00,-0.02827004443083445,-0.008013008130690334,-0.014805797564084809,-0.016736105554088256,-0.02670264462602054,0.08683224437713041,-0.007919146527015211,0.18225023053403258,0.17130902785641255,0.09559571134121059
2020-07-22 10:00:00,-0.0283351215474105,0.03390230131149124,-0.014871061732861303,0.018811058698909287,0.02679366257077682,-0.008591289765747086,-0.007919146527015204,0.0,0.17137899564840142,0.09564384727821397
2020-07-24 09:00:00,-0.02833512154741034,-0.0036745286124485583,-0.014871061732861299,-0.016760212406813302,0.026793662570776984,-0.008591289765747077,-0.007919146527015204,0.0,0.0,-0.007198999257499982
2020-07-28 23:00:00,0.17787833693821048,0.14796644797053427,-0.014808530470396866,-0.018668471428251912,0.12466884637189614,0.08684130781480148,0.15042708691127052,0.0,0.0,-0.0071989992575000085
2020-07-30 08:30:00,-0.028335121547410313,-0.002321666033252977,-0.014871061732861339,-0.007570338865520787,0.026793662570777026,-0.008591289765747094,-0.00791914652701522,0.0,0.17137899564840164,-0.007198999257500006
2020-07-30 09:00:00,0.1372363074081263,0.004552428311782817,-0.014871061732861247,0.027671746481196018,0.07373014820991339,0.08686748540922064,-0.007919146527015192,0.0,0.1713789956484017,-0.007198999257500019
