timestamp,TP2,TP3,DV_pressure,Oil_temperature,Motor_current,Towers,LPS,Pressure_switch,Oil_level,Caudal_impulses
2020-07-16 18:00:00,0.0005076867380210612,-0.0046591699909523596,-0.008697110796223671,0.0051915749684830845,0.0006517375560277858,-0.002585301571116458,0.0,0.0,0.0,-0.0009099334393175059
2020-07-17 01:30:00,0.007901028651537495,0.20986413134777127,-0.0043094696721186765,0.003783286851822748,-0.018907423932478767,0.024117773296902373,0.0,0.0,0.0,-0.0010640495762946067
2020-07-17 02:30:00,0.007901028651537495,0.20986413134777127,-0.0043094696721186765,0.003783286851822748,-0.018907423932478767,0.024117773296902373,0.0,0.0,0.0,-0.0010640495762946067
2020-07-17 03:30:00,0.007901028651537495,0.20986413134777127,-0.0043094696721186765,0.003783286851822748,-0.018907423932478767,0.024117773296902373,0.0,0.0,0.0,-0.0010640495762946067
2020-07-17 04:30:00,0.007901028651537495,0.20986413134777127,-0.0043094696721186765,0.003783286851822748,-0.018907423932478767,0.024117773296902373,0.0,0.0,0.0,-0.0010640495762946067
2020-07-17 05:00:00,-0.023846601635275175,0.0421514810343242,-0.005145872144001473,0.007044715183014402,0.023642706764862825,0.025100885571916698,0.0,0.0,0.0,-0.001045640966571601
2020-07-17 05:30:00,-0.015532017354294908,0.03744296145539547,-0.005492269692215106,0.00940756737574823,0.023470391537525448,-0.0014818488331938134,0.0,0.0,0.0,-0.001005237372614487
2020-07-21 22:00:00,-0.0003168592392398181,-0.0023955479541560853,-0.008694971490989668,-0.00022307816038485972,0.0029394313215436174,0.025938651009835133,0.0,0.0,0.0,0.011656431745024315
2020-07-22 10:00:00,-0.0008831619379805061,0.004084104667570417,-0.00944932670718185,-0.0005207776022842191,-0.003341478341808861,-0.0026261778719195265,0.0,0.0,0.0,0.011519940487337748
2020-07-24 09:00:00,0.0008904876358810862,-0.0035937734257700717,-0.009195857631066126,-0.0008003142352881153,0.003597554295352289,-0.00262249746927953,0.0,0.0,0.0,-0.0010361860206261377
2020-07-28 23:00:00,-0.02099636419579557,0.0140791078951642,-0.0072421195414309955,-5.7927546020221377e-05,0.018841026827855288,0.025938651009835133,0.0,0.0,0.0,-0.001296137969083233
2020-07-30 08:30:00,0.0009267312841705413,-0.003962958197330601,-0.009292997587366238,-0.0008102094537114531,0.003704525656416,-0.0026257199287609695,0.0,0.0,0.0,-0.0010327429218788473
2020-07-30 09:00:00,0.0036005464857403885,-0.00022119550554285106,-0.007333717072355802,0.0010075388847187033,-0.009257630936490388,0.025938651009835133,0.0,0.0,0.0,-0.0011623394873951365
2020-07-30 15:00:00,0.0008991171045769283,-0.0040414331476674205,-0.009190369373916537,-0.0006271176098895659,0.003622771371054394,-0.002619094658274354,0.0,0.0,0.0,-0.0010123371154281066
2020-07-31 02:00:00,0.0041820251178268375,0.037979977041801366,-0.00818474408900699,0.0014230773979999889,-0.009504032528356632,0.025141081830738085,0.0,0.0,0.0,-0.0013170446508171813
2020-07-31 05:30:00,0.003129010748392877,0.04916471906896623,-0.008397135017286582,0.0006856671797288716,-0.010917659595089328,-0.0026273669183246653,0.0,0.0,0.0,-0.001324345783307375
2020-08-05 07:30:00,-0.0016321080363916086,-0.001932500919554209,-0.009305740083930215,0.0005617945383235463,0.002982809858232365,-0.002628480986993177,0.0,0.0,0.0,-0.0010605004962537957
2020-08-05 19:00:00,-0.0016269330584565492,-0.0024216048505737633,-0.009046025882687514,0.0002486448082328757,0.002970279897515556,-0.0026203890879921803,0.0,0.0,0.0,-0.0010820730194797956
2020-08-09 06:00:00,-0.0016252347866273047,-0.0026376135615684745,-0.00940344473967449,0.0001520929884344692,0.0029661158804179747,-0.0026436978109360253,0.0,0.0,0.0,-0.001150461888064008
2020-08-09 11:00:00,-0.00162525958896452,-0.002292688453850394,-0.009133366375986008,4.849958339821908e-05,0.0029661158804179747,-0.002629466624437995,0.0,0.0,0.0,-0.0011155313954355171
2020-08-09 19:00:00,-0.0016252347866273047,-0.00256672296936546,-0.009064756696506233,0.0005817862517790949,0.0029661158804179747,-0.002619143300647605,0.0,0.0,0.0,-0.001058773539250409
2020-08-09 21:30:00,0.003692441649468012,0.0020021952944737145,-0.007986572420448566,-0.001524580901042405,-0.009337961508544608,0.025938651009835133,0.0,0.0,0.0,-0.0012647300967894987
2020-08-11 06:00:00,-0.0016252347866273047,-0.0024448878447336075,-0.009244084198303198,0.0003475369191221385,0.0029661158804179747,-0.0026282168094953155,0.0,0.0,0.0,-0.0010747995303571171
2020-08-15 22:00:00,-0.0016252347866273047,-0.002344304870396897,-0.009403421682255608,0.0001404797908783513,0.0029661158804179747,-0.002636683973753681,0.0,0.0,0.0,-0.0010959247047074138
