metric,scope,row_type,observation,value,value_raw,n,mean,std,min,max
AvgSensitivity,local,aggregate,,,"[0.6471022148187799, 0.6028789740364605, 0.8100434503719975, 0.713971925855471, 0.7722488854824995, 0.2385594608485707, 0.9436214987701319, 0.7834656865008972]",8.0,0.688986512085601,0.19622381921760468,0.2385594608485707,0.9436214987701319
Completeness,local,aggregate,,,"[False, False, False, False, False, False, False, False]",8.0,0.0,0.0,0.0,0.0
Complexity,local,aggregate,,,"[0.6929526176240814, 0.5750937779806838, 0.7685639726232417, 0.7784256067779558, 0.7736210587641067, 0.42409282101694046, 0.8382459734888165, 0.8589917502989748]",8.0,0.7137484473218502,0.13735256785218333,0.42409282101694046,0.8589917502989748
Consistency,local,aggregate,,,"[0.1428571428367347, 0.1428571428367347, 0.7142857141836735, 0.7142857141836735, 0.7142857141836735, 0.7142857141836735, 0.7142857141836735, 0.7142857141836735]",8.0,0.5714285713469388,0.24743582961734878,0.1428571428367347,0.7142857141836735
Faithfulness,local,aggregate,,,"[-0.75515177632078, 0.3581446781366585, 0.1873146848636288, 0.2178830072379872, 0.26868007212254225, nan, -0.008846161606597416, -0.027446119533330118]",7.0,0.034368340700015605,0.3476110011981261,-0.75515177632078,0.3581446781366585
FaithfulnessEstimate,local,aggregate,,,"[-0.7664147678423244, -0.46619774740261893, 0.0, -0.30334642655878125, 0.0, 0.0, -0.3273899935378078, 0.11239625186032812]",8.0,-0.21886908543515055,0.2813669097866797,-0.7664147678423244,0.11239625186032812
LocalLipschitzEstimate,local,aggregate,,,"[1.9307762353457814, 3.0197154144352765, 2.197022445769896, 2.169307913184125, 3.1592341592838147, 1.8865158911221107, 2.89065051185709, 2.6717678220207977]",8.0,2.490623799127362,0.4727094233597057,1.8865158911221107,3.1592341592838147
MaxSensitivity,local,aggregate,,,"[2.460504465047139, 2.3120682489887967, 2.305299266310023, 2.35643693879754, 2.378145216527901, 0.4290508994670154, 2.3057013874323657, 2.45431309227202]",8.0,2.12518993935535,0.6437249340473266,0.4290508994670154,2.460504465047139
Monotonicity,local,aggregate,,,"[True, True, True, True, True, True, True, True]",8.0,1.0,0.0,1.0,1.0
MonotonicityCorrelation,local,aggregate,,,"[0.5428571428571429, 0.3142857142857143, -0.2, 0.2, -0.028571428571428574, 0.0, -0.08571428571428573, 0.5428571428571429]",8.0,0.16071428571428573,0.2668552691888949,-0.2,0.5428571428571429
MonotonicityMetric,local,aggregate,,,"[False, False, False, False, False, True, False, False]",8.0,0.125,0.33071891388307384,0.0,1.0
NonSensitivity,local,aggregate,,,"[1, 1, 1, 1, 1, 6, 1, 1]",8.0,1.625,1.653594569415369,1.0,6.0
RelativeInputStability,local,aggregate,,,"[nan, nan, 0.0009497475832891437, 0.00021220070193740028, 0.0003051163800611502, 0.00012887428666634622, 1.7511222115003053, 0.00024038131587194418]",6.0,0.2921597552946886,0.6524679019517589,0.00012887428666634622,1.7511222115003053
RelativeOutputStability,local,aggregate,,,"[nan, nan, 57.99439618428539, 71.39199537103732, 63.06343717513949, 5256109.863737892, 75.55735452216447, 33.044270072482]",6.0,876068.4858652028,1958814.053084326,33.044270072482,5256109.863737892
SensitivityN,local,aggregate,,,[0.48012135194503086],1.0,0.48012135194503086,0.0,0.48012135194503086,0.48012135194503086
Sparseness,local,aggregate,,,"[0.5586104553907648, 0.6402267892964614, 0.46515570254083377, 0.4557274965672754, 0.4616220911248585, 0.7181828614349076, 0.415596623985959, 0.3843959010165197]",8.0,0.5124397401696975,0.10874270260408078,0.3843959010165197,0.7181828614349076
Sufficiency,local,aggregate,,,"[0.2, 0.25, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.0, 0.8, 1.0]",8.0,0.53125,0.31976961107439006,0.0,1.0
